rank,Title,avg_rating,review_count,positive_reviews,positive_pct,review_pct,weighted_score
1127,Dress Your Family in Corduroy and Denim,4.092,152,118,77.63,0.0141,8.928
1128,The Shadow Rising: Book Four of The Wheel of Time,4.165,139,108,77.7,0.0129,8.927
1129,Jurgen,4.591,88,80,90.91,0.0081,8.927
1130,Shadow Rising (Turtleback School & Library Binding Edition) (Wheel of Time (Pb)),4.165,139,108,77.7,0.0129,8.927
1131,The white company,4.441,102,87,85.29,0.0094,8.921
1132,Casino Royale,4.194,134,110,82.09,0.0124,8.921
1133,Lady Chatterly's Lover,3.703,256,158,61.72,0.0237,8.918
1134,Reunion in Death (In Death #14),4.659,82,80,97.56,0.0076,8.916
1135,Bend in the Road,4.205,132,106,80.3,0.0122,8.916
1136,Like Water for Chocolate,4.086,152,120,78.95,0.0141,8.914
1137,"Like Water for Chocolate: a novel in monthly installments, withrecipes, romances, and home remedies",4.086,152,120,78.95,0.0141,8.914
1138,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies",4.086,152,120,78.95,0.0141,8.914
1139,Contact : a novel,4.427,103,91,88.35,0.0095,8.911
1140,"The age of reason;: Being an investigation of true and fabulous theology, (Regan handbook series)",4.485,97,84,86.6,0.009,8.91
1141,The age of reason,4.485,97,84,86.6,0.009,8.91
1142,The Age of Reason (Being an Investigation of True and Fabulous Theology),4.485,97,84,86.6,0.009,8.91
1143,Age of Reason : Being an Investigation of True and Fabulous Theology,4.485,97,84,86.6,0.009,8.91
1144,The Age of Reason: Being an Investigation of True and Fabulous Theology,4.485,97,84,86.6,0.009,8.91
1145,The age of reason: being an investigation of true and fabulous theology,4.485,97,84,86.6,0.009,8.91
1146,The age of reason;: Being an investigation of true and fabulous theology,4.485,97,84,86.6,0.009,8.91
1147,Walden Two,3.854,205,140,68.29,0.019,8.909
1148,"Farewell, my lovely",4.364,110,102,92.73,0.0102,8.908
1149,Sister Carrie: A novel,3.754,236,164,69.49,0.0218,8.908
1150,Flowers In The Attic,4.283,120,100,83.33,0.0111,8.906
1151,The Left Hand of Darkness,4.297,118,100,84.75,0.0109,8.902
1152,Protector,4.351,111,99,89.19,0.0103,8.9
1153,"Liberal Fascism: The Secret History of the American Left, From Mussolini to the Politics of Meaning",3.994,169,126,74.56,0.0156,8.898
1154,The Power of Your Subconscious Mind,4.586,87,78,89.66,0.008,8.895
1155,"The Velveteen Rabbit, Or, How Toys Become Real.",4.586,87,78,89.66,0.008,8.895
1156,A Bend in the Road,4.198,131,105,80.15,0.0121,8.889
1157,"Persuader (Jack Reacher, No. 7)",4.275,120,102,85.0,0.0111,8.888
1158,The Mysterious Island (Classics Illustrated),4.37,108,92,85.19,0.01,8.887
1159,48 Laws of Power,4.103,146,112,76.71,0.0135,8.88
1160,My Life,3.751,233,151,64.81,0.0216,8.88
1161,The Double Helix: A Personal Account of the Discovery of the Structure of DNA,4.038,158,122,77.22,0.0146,8.878
1162,"The Red Badge of Courage (Lake Illustrated Classics, Collection 1)",3.965,173,126,72.83,0.016,8.875
1163,THE RED BADGE OF COURAGE: AN EPISODE OF THE AMERICAN CIVIL WAR.,3.965,173,126,72.83,0.016,8.875
1164,"GALILEO'S DAUGHTER. A Historical Memoir of Science, Faith and Love.",4.172,134,105,78.36,0.0124,8.874
1165,RENDEZVOUS WITH RAMA,4.291,117,97,82.91,0.0108,8.874
1166,THE CHOSEN,4.575,87,79,90.8,0.008,8.873
1167,Roots -,4.662,80,74,92.5,0.0074,8.873
1168,Roots,4.662,80,74,92.5,0.0074,8.873
1169,"Wizard's First Rule (Sword of Truth, Book 1)",3.558,312,186,59.62,0.0289,8.873
1170,The Chosen,4.575,87,79,90.8,0.008,8.873
1171,Red Storm Rising,4.408,103,86,83.5,0.0095,8.872
1172,Anyone But You,4.267,120,96,80.0,0.0111,8.871
1173,Howl's Moving Castle,4.505,93,87,93.55,0.0086,8.869
1174,The Bone Collector (Lincoln Rhyme Novels),4.505,93,82,88.17,0.0086,8.869
1175,"The path between the seas : the creation of the Panama Canal, 1870-1914",4.701,77,75,97.4,0.0071,8.869
1176,Flowers in the Attic,4.256,121,100,82.64,0.0112,8.865
1177,How to Stop Worrying and Start Living,4.671,79,74,93.67,0.0073,8.864
1178,Ethan Frome,4.129,140,110,78.57,0.0129,8.86
1179,God of Small Things 1ST Edition Us,3.908,185,124,67.03,0.0171,8.86
1180,Fried Green Tomatoes at the Whistle Stop Cafe Fried Green Tomatoes at the Whistle Stop Cafe,4.614,83,78,93.98,0.0077,8.856
1181,Neuromancer,3.884,190,129,67.89,0.0176,8.851
1182,Six Days of War: June 1967 and the Making of the Modern Middle East,4.563,87,82,94.25,0.008,8.85
1183,The once and future king (A laurel edition),4.434,99,87,87.88,0.0092,8.849
1184,The Once and Future King,4.434,99,87,87.88,0.0092,8.849
1185,Hinds' Feet on High Places,4.65,80,76,95.0,0.0074,8.849
1186,All the Pretty Horses,4.271,118,101,85.59,0.0109,8.849
1187,Birthright,4.147,136,106,77.94,0.0126,8.848
1188,Alaska,4.595,84,80,95.24,0.0078,8.843
1189,Left Behind - A Novel Of The Earth's Last Days,3.469,354,207,58.47,0.0327,8.842
1190,Red Storm Rising (Turtleback School & Library Binding Edition),4.402,102,85,83.33,0.0094,8.842
1191,Roots : The Saga of an American Family,4.658,79,73,92.41,0.0073,8.84
1192,Awaken The Giant Within (CD),4.312,112,93,83.04,0.0104,8.837
1193,Stone of Tears (Sword of Truth Series),4.013,159,119,74.84,0.0147,8.833
1194,Stone Of Tears (Turtleback School & Library Binding Edition) (Sword of Truth),4.013,159,119,74.84,0.0147,8.833
1195,Stone of Tears: A Sword of Truth Novel (Sword Of Truth),4.013,159,119,74.84,0.0147,8.833
1196,The Complete Far Side Leather-Bound Set [Signed Limited Edition],4.891,64,62,96.88,0.0059,8.833
1197,Magical Thinking: True Stories,3.943,174,126,72.41,0.0161,8.833
1198,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss and Long-term Health",4.315,111,92,82.88,0.0103,8.826
1199,Personal Memoirs of U.S. Grant (2 Volumes),4.797,69,67,97.1,0.0064,8.821
1200,Personal Memoirs,4.797,69,67,97.1,0.0064,8.821
1201,Personal memoirs of Ulysses S. Grant (Great commanders),4.797,69,67,97.1,0.0064,8.821
1202,Personal Memoirs of Ulysses S. Grant,4.797,69,67,97.1,0.0064,8.821
1203,Little Earthquakes : A Novel (Washington Square Press),4.41,100,86,86.0,0.0092,8.82
1204,The crying of lot 49,3.764,220,144,65.45,0.0203,8.816
1205,White Fang,4.534,88,81,92.05,0.0081,8.816
1206,Mythology,4.318,110,93,84.55,0.0102,8.815
1207,The Boys of Summer,4.617,81,73,90.12,0.0075,8.812
1208,The Neverending Story,4.565,85,77,90.59,0.0079,8.807
1209,"Redwall: Redwall, Book 1",4.365,104,86,82.69,0.0096,8.805
1210,Queen of the Damned (Book 3 of Vampire Chronicles),4.152,132,103,78.03,0.0122,8.804
1211,Peter the Great (His Life and World),4.771,70,68,97.14,0.0065,8.804
1212,The queen of the damned (Vampire chronicles),4.152,132,103,78.03,0.0122,8.804
1213,The Queen of the Damned (The Vampire Chronicles),4.152,132,103,78.03,0.0122,8.804
1214,1001 Ways to Market Your Books: For Authors and Publishers (Book Marketing Series),4.625,80,73,91.25,0.0074,8.802
1215,Lieutenant Hornblower,4.625,80,76,95.0,0.0074,8.802
1216,Motherless Brooklyn,4.211,123,97,78.86,0.0114,8.801
1217,Deep South,4.4,100,86,86.0,0.0092,8.8
1218,The Natural,3.981,162,117,72.22,0.015,8.797
1219,Maus a Survivors Tale (2 Volume Set),4.571,84,76,90.48,0.0078,8.797
1220,Paradise,4.223,121,94,77.69,0.0112,8.796
1221,Jungle (Pacemaker Classic Series),4.069,145,110,75.86,0.0134,8.795
1222,Ancestors Tale a Pilgrimage To the Da,4.478,92,78,84.78,0.0085,8.794
1223,"Why revival tarries,",4.966,59,59,100.0,0.0055,8.794
1224,What Is the What,4.5,90,79,87.78,0.0083,8.794
1225,Why Revival Tarries,4.966,59,59,100.0,0.0055,8.794
1226,The Know-It-All: One Man's Humble Quest To Become The Smartest Person In The World,4.192,125,104,83.2,0.0116,8.79
1227,The Color Purple,4.34,106,89,83.96,0.0098,8.789
1228,"Circus Of The Damned (Anita Blake, Vampire Hunter)",4.423,97,82,84.54,0.009,8.787
1229,Blood Work,4.272,114,98,85.96,0.0105,8.787
1230,Geoffrey Chaucer (Bloomsbury Poetry Classics),4.163,129,101,78.29,0.0119,8.786
1231,Canterbury Tales (New Method Supplementary Readers),4.163,129,101,78.29,0.0119,8.786
1232,The Canterbury Tales (Bantam Classics),4.163,129,101,78.29,0.0119,8.786
1233,The Odessa File,4.553,85,83,97.65,0.0079,8.785
1234,The Book of Three,4.529,87,78,89.66,0.008,8.784
1235,Kon-Tiki: Across the Pacific in a Raft,4.641,78,72,92.31,0.0072,8.781
1236,Kon-tiki: Across the Pacific by raft (A Keith Jennison book),4.641,78,72,92.31,0.0072,8.781
1237,Kon Tiki: Across The Pacific by Raft,4.641,78,72,92.31,0.0072,8.781
1238,The Wailing Wind,4.194,124,102,82.26,0.0115,8.779
1239,THE STORY OF THE TRAPP FAMILY SINGERS,4.757,70,69,98.57,0.0065,8.777
1240,The Making of the President 1960,4.68,75,72,96.0,0.0069,8.775
1241,"Darkness, Take My Hand (Patrick Kenzie and Angela Gennaro)",4.447,94,82,87.23,0.0087,8.774
1242,The book of three,4.535,86,77,89.53,0.008,8.773
1243,Oliver Wiswell,4.722,72,72,100.0,0.0067,8.771
1244,Matilda CD,4.722,72,67,93.06,0.0067,8.771
1245,The Jungle,4.062,144,109,75.69,0.0133,8.768
1246,A Quiet Strength (Prairie Legacy Series #3),4.818,66,66,100.0,0.0061,8.767
1247,Tea Rose,4.412,97,81,83.51,0.009,8.766
1248,The Egyptian,4.658,76,70,92.11,0.007,8.761
1249,The Light of Western Stars,4.38,100,88,88.0,0.0092,8.76
1250,A Time to Kill (John Grisham),4.291,110,91,82.73,0.0102,8.759
1251,Innocent,4.086,139,108,77.7,0.0129,8.757
1252,The Good German,3.761,213,132,61.97,0.0197,8.756
1253,"In This Mountain (The Mitford Years, Book 7)",4.548,84,72,85.71,0.0078,8.751
1254,The Last Kingdom (The Saxon Chronicles Series #1),4.384,99,85,85.86,0.0092,8.749
1255,Congo,3.816,196,134,68.37,0.0181,8.748
1256,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,4.636,77,71,92.21,0.0071,8.746
1257,Push: A Novel,4.13,131,104,79.39,0.0121,8.744
1258,The Winter's Tale,4.353,102,84,82.35,0.0094,8.743
1259,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,4.007,152,114,75.0,0.0141,8.742
1260,MIDNIGHT'S CHILDREN,4.148,128,96,75.0,0.0118,8.742
1261,Fingersmith,4.441,93,79,84.95,0.0086,8.742
1262,The Renegades of Pern (Dragonriders of Pern Series),4.027,148,112,75.68,0.0137,8.74
1263,The Way of Zen,4.676,74,70,94.59,0.0068,8.74
1264,Night Watch: Discworld #27,4.676,74,70,94.59,0.0068,8.74
1265,Perelandra: A Novel,4.529,85,77,90.59,0.0079,8.739
1266,"Perelandra, a novel",4.529,85,77,90.59,0.0079,8.739
1267,"Prince Caspian (Chronicles of Narnia, 2)",4.257,113,92,81.42,0.0105,8.739
1268,The Life & Opinions of Tristram Shandy,4.121,132,98,74.24,0.0122,8.739
1269,Prince Caspian (Radio Theatre),4.257,113,92,81.42,0.0105,8.739
1270,Prince Caspian : The Return to Narnia,4.257,113,92,81.42,0.0105,8.739
1271,The Sunne in Splendour,4.803,66,62,93.94,0.0061,8.739
1272,prince caspian: the return to narnia,4.257,113,92,81.42,0.0105,8.739
1273,The Coming Of Conan The Cimmerian,4.765,68,65,95.59,0.0063,8.731
1274,The Bonfire of The Vanities,4.284,109,93,85.32,0.0101,8.729
1275,The Five Dysfunctions of a Team: A Leadership Fable,4.472,89,80,89.89,0.0082,8.717
1276,All Things Wise and Wonderful,4.739,69,66,95.65,0.0064,8.715
1277,Midnight's children,4.142,127,95,74.8,0.0117,8.713
1278,Everyman's Library #217: Midnight's Children,4.142,127,95,74.8,0.0117,8.713
1279,Midnight's Children,4.142,127,95,74.8,0.0117,8.713
1280,Ramona: A story,4.161,124,100,80.65,0.0115,8.711
1281,The Mayor of Casterbridge (Signet Classical Books),4.25,112,95,84.82,0.0104,8.709
1282,Life and Death of the Mayor of Casterbridge (New Wessex editions),4.25,112,95,84.82,0.0104,8.709
1283,The Hunt for RED OCTOBER,4.203,118,94,79.66,0.0109,8.709
1284,The Hunt for Red October,4.203,118,94,79.66,0.0109,8.709
1285,"Mayor of Casterbridge, the",4.25,112,95,84.82,0.0104,8.709
1286,"Mayor of Casterbridge (Modern Library, No 17)",4.25,112,95,84.82,0.0104,8.709
1287,The life and death of the mayor of Casterbridge;: The story of a man of character (The Riverside literature series),4.25,112,95,84.82,0.0104,8.709
1288,The Mayor of Casterbridge (Signet classics),4.25,112,95,84.82,0.0104,8.709
1289,Neither Here Nor There,3.895,172,124,72.09,0.0159,8.708
1290,The Day Of The Triffids,4.4,95,83,87.37,0.0088,8.702
1291,THE DAY OF THE TRIFFIDS,4.4,95,83,87.37,0.0088,8.702
1292,NEEDFUL THINGS,4.4,95,81,85.26,0.0088,8.702
1293,Naked Lunch,3.838,185,120,64.86,0.0171,8.701
1294,Bloodsucking Fiends: A Love Story,4.305,105,95,90.48,0.0097,8.701
1295,The Dark Tower VII,3.71,221,139,62.9,0.0204,8.699
1296,The island of Dr. Moreau (Ballantine books),4.266,109,91,83.49,0.0101,8.692
1297,Island of Dr. Moreau (Horror Classics),4.266,109,91,83.49,0.0101,8.692
1298,Magic Kingdom for Sale - Sold! (Landover Series),4.125,128,98,76.56,0.0118,8.692
1299,"A Feast for Crows (A Song of Ice and Fire, Book Four)",3.466,322,166,51.55,0.0298,8.692
1300,The Island Of Dr.Moreau,4.266,109,91,83.49,0.0101,8.692
1301,Hard Eight,4.043,141,100,70.92,0.013,8.688
1302,This Present Darkness (Turtleback School & Library Binding Edition),4.618,76,71,93.42,0.007,8.686
1303,This Present Darkness (G K Hall Large Print Book Series),4.618,76,71,93.42,0.007,8.686
1304,Independent People: An Epic,4.444,90,74,82.22,0.0083,8.686
1305,"Absalom, Absalom! (The Modern library of the world's best books, 271)",4.562,80,70,87.5,0.0074,8.683
1306,The History of Love,3.915,165,111,67.27,0.0153,8.682
1307,MYTHOLOGY.,4.311,103,86,83.5,0.0095,8.677
1308,The Razor's Edge: A Novel,4.357,98,85,86.73,0.0091,8.676
1309,The Razor's Edge (Armed Services Edition),4.357,98,85,86.73,0.0091,8.676
1310,Blessings,3.926,162,114,70.37,0.015,8.674
1311,"And Never Let Her Go: Thomas Capano, the Deadly Seducer",4.283,106,82,77.36,0.0098,8.674
1312,Native Son (G K Hall Large Print Book Series),4.471,87,77,88.51,0.008,8.672
1313,The Art of Happiness,4.327,101,85,84.16,0.0093,8.672
1314,The Truth: Discworld #25,4.7,70,68,97.14,0.0065,8.672
1315,Moloka'i,4.518,83,76,91.57,0.0077,8.671
1316,Emily of New Moon,4.667,72,66,91.67,0.0067,8.668
1317,The Valley of Horses (Earth's Children Series),4.051,138,105,76.09,0.0128,8.668
1318,The Mayor of Casterbridge. The Life and Death of a Man of Character.,4.245,110,93,84.55,0.0102,8.667
1319,THE LIFE AND DEATH OF THE MAYOR OF CASTERBRIDGE. A STORY OF A MAN OF CHARACTER,4.245,110,93,84.55,0.0102,8.667
1320,The Rainmaker (John Grisham),4.314,102,85,83.33,0.0094,8.665
1321,Romola,4.433,90,80,88.89,0.0083,8.664
1322,A Girl of the Limberlost,4.455,88,76,86.36,0.0081,8.662
1323,The Power and the Glory,4.605,76,67,88.16,0.007,8.662
1324,The Last Unicorn,4.55,80,68,85.0,0.0074,8.659
1325,"Last Unicorn, The",4.55,80,68,85.0,0.0074,8.659
1326,Around the World in Eighty Days (Translated by Mercier Lewis),4.398,93,82,88.17,0.0086,8.657
1327,"Goodbye, Columbus",4.148,122,98,80.33,0.0113,8.653
1328,Mrs. Dalloway,4.119,126,97,76.98,0.0117,8.652
1329,Mrs Dalloway (Essential Penguin 2),4.119,126,97,76.98,0.0117,8.652
1330,The Unbearable Lightness of Being (Isis),4.168,119,90,75.63,0.011,8.651
1331,Artemis Fowl (SIGNED),4.059,135,103,76.3,0.0125,8.648
1332,The Book of the Dead,4.212,113,89,78.76,0.0105,8.648
1333,MYTHOLOGY,4.304,102,85,83.33,0.0094,8.645
1334,Go tell it on the mountain (A Dell contemporary classic),3.961,152,112,73.68,0.0141,8.641
1335,The Lies of Locke Lamora,4.32,100,88,88.0,0.0092,8.64
1336,THE VALLEY OF THE HORSES.,4.044,137,104,75.91,0.0127,8.64
1337,The Valley of Horses,4.044,137,104,75.91,0.0127,8.64
1338,Ramona the Pest,4.622,74,70,94.59,0.0068,8.639
1339,Daughter of Fortune CD,3.871,170,114,67.06,0.0157,8.633
1340,Cosmic consciousness: A study in the evolution of the human mind,4.354,96,80,83.33,0.0089,8.631
1341,Cosmic consciousness;: A study in the evolution of the human mind,4.354,96,80,83.33,0.0089,8.631
1342,Deliverance,4.354,96,82,85.42,0.0089,8.631
1343,Addicted,4.15,120,94,78.33,0.0111,8.629
1344,Batman: The Killing Joke,4.372,94,80,85.11,0.0087,8.627
1345,The Diving-Bell and the Butterfly : A Memoir of Life in Death,4.6,75,69,92.0,0.0069,8.625
1346,Room with a View (Bantam Classic),4.077,130,96,73.85,0.012,8.618
1347,A room with a view.,4.077,130,96,73.85,0.012,8.618
1348,"A Room with a View (Penguin Readers, Level 6)",4.077,130,96,73.85,0.012,8.618
1349,A ROOM WITH A VIEW.,4.077,130,96,73.85,0.012,8.618
1350,The Book of the Dead (Pendergast),4.205,112,88,78.57,0.0104,8.618
1351,Drums of Autumn Hardcover First Edition,4.229,109,90,82.57,0.0101,8.617
1352,Heretics,4.476,84,72,85.71,0.0078,8.613
1353,Under and Alone: The True Story of the Undercover Agent Who Infiltrated America's Most Violent Outlaw Motorcycle Gang,4.579,76,70,92.11,0.007,8.612
1354,Under And Alone,4.579,76,70,92.11,0.007,8.612
1355,Paradise Lost,4.396,91,76,83.52,0.0084,8.611
1356,Paradise Lost (Odyssey Series in Literature),4.396,91,76,83.52,0.0084,8.611
1357,Milton's Paradise Lost,4.396,91,76,83.52,0.0084,8.611
1358,"The abolition of man; or, Reflections on education with special reference to the teaching of English in the upper forms of schools, (University of Durham. Riddell memorial lectures)",4.525,80,71,88.75,0.0074,8.611
1359,"Breaking Point (Troubleshooters, Book 9)",3.941,153,96,62.75,0.0142,8.61
1360,The Bean Trees (G K Hall Large Print Book Series),3.941,153,108,70.59,0.0142,8.61
1361,The Complete Calvin and Hobbes,4.766,64,59,92.19,0.0059,8.608
1362,Today Book Club Pick June 2003 Selection,3.929,155,111,71.61,0.0143,8.606
1363,Guards! Guards,4.648,71,68,95.77,0.0066,8.604
1364,A Lesson Before Dying (Library Edition Audio CDs) (Audio Theatre Collection),4.3,100,83,83.0,0.0092,8.6
1365,Cards on the Table,4.4,90,78,86.67,0.0083,8.599
1366,"Drink Before the War, A",4.133,120,90,75.0,0.0111,8.594
1367,Sugar,4.442,86,74,86.05,0.008,8.593
1368,"Relativity;: The special and general theory,",4.078,128,96,75.0,0.0118,8.593
1369,The Book of Lost Things,4.26,104,89,85.58,0.0096,8.592
1370,The Book of Lost Things: A Novel,4.26,104,89,85.58,0.0096,8.592
1371,Wide Sargasso Sea,3.947,150,108,72.0,0.0139,8.588
1372,The Bourne Identity,4.062,130,99,76.15,0.012,8.586
1373,Dreamcatcher Movie-Tie In,3.545,264,147,55.68,0.0244,8.586
1374,My Life So Far,4.389,90,78,86.67,0.0083,8.577
1375,The monster at the end of this book (A little golden book),4.862,58,56,96.55,0.0054,8.574
1376,The Monster At The End Of This Book,4.862,58,56,96.55,0.0054,8.574
1377,the illustrated man,4.277,101,82,81.19,0.0093,8.573
1378,Ransom,4.224,107,82,76.64,0.0099,8.573
1379,The illustrated man (Corgi science fiction),4.277,101,82,81.19,0.0093,8.573
1380,Sea-Wolf,4.265,102,84,82.35,0.0094,8.566
1381,The Sea-Wolf (Naxos Audio),4.265,102,84,82.35,0.0094,8.566
1382,The Sea Wolf (A Bantam Pathfinder Edition),4.265,102,84,82.35,0.0094,8.566
1383,The cat in the hat,4.817,60,58,96.67,0.0055,8.565
1384,The Orthodox Church,4.611,72,70,97.22,0.0067,8.564
1385,Sharpe's Tiger (Sharpe's Adventures),4.611,72,66,91.67,0.0067,8.564
1386,"Sharpe's Tiger : Richard Sharpe and the Siege of Seringapatam, 1799 (Richard Sharpe's Adventure Series #1)",4.611,72,66,91.67,0.0067,8.564
1387,"Tender is the night,: A romance,",3.855,166,111,66.87,0.0154,8.559
1388,Tender is the Night (Scribner Classics Series),3.855,166,111,66.87,0.0154,8.559
1389,On the Beach (Charnwood Library),4.215,107,85,79.44,0.0099,8.554
